id,latitude,longitude
4651,59.31817208,18.06000977
4652,59.3186716,18.06002823
4653,59.31844297,18.06014841
4654,59.31712789,18.06046763
4655,59.31719377,18.06073353
4656,59.317375,18.06109799
4657,59.31746457,18.06122829
4658,59.31864395,18.06148675
4659,59.31868344,18.06215355
4660,59.31875259,18.06255562
4661,59.31819069,18.06264087
4662,59.31864867,18.06271596
4663,59.31835781,18.06283144
4664,59.31805206,18.06298083
4665,59.31881556,18.06298616
4666,59.31859865,18.06300566
4667,59.31770034,18.06317187
4668,59.31827077,18.06322316
4669,59.31880872,18.06332445
4670,59.31696985,18.0633562
4671,59.31781586,18.06337702
4672,59.31762451,18.06385984
4673,59.31785768,18.0649455
4674,59.31776968,18.06502447
4675,59.31713205,18.06514961
4676,59.31790003,18.06601022
4677,59.31755646,18.06843565
4678,59.31860213,18.04793958
4679,59.31888678,18.04907047
4680,59.31887677,18.04910245
4681,59.31856549,18.04975331
4682,59.31825981,18.04992369
4683,59.31775795,18.05012222
4684,59.31721959,18.05014825
4685,59.31856789,18.05018038
4686,59.31764315,18.05065632
4687,59.31753522,18.05082196
4688,59.31721667,18.05103249
4689,59.31767602,18.05197773
4690,59.31746282,18.05206784
4691,59.31707775,18.05354886
4692,59.31767399,18.05379372
4693,59.31695615,18.05385061
4694,59.31850728,18.05403394
4695,59.31876561,18.05487343
4696,59.31826284,18.05490863
4697,59.31821413,18.05492779
4698,59.31782299,18.05493771
4699,59.31804718,18.0549627
4700,59.31824228,18.05517403
4701,59.3174204,18.05528323
4702,59.31787493,18.05538445
4703,59.31735607,18.05557955
4704,59.31831915,18.05558112
4705,59.318278,18.05571671
4706,59.31720379,18.0558393
4707,59.31830357,18.05598304
4708,59.3183703,18.05609368
4709,59.31832915,18.05622927
4710,59.31880425,18.05628532
4711,59.31806689,18.05692218
4712,59.31638051,18.06581184
4713,59.31641896,18.06596263
4714,59.31640858,18.06617865
4715,59.31647014,18.06633451
4716,59.31647779,18.06644003
4717,59.31687839,18.06651617
4718,59.31593039,18.06714733
4719,59.31675717,18.06751572
4720,59.31693414,18.06798331
4721,59.31644605,18.06822349
4722,59.3158654,18.06849434
4723,59.31582898,18.06860379
4724,59.3158996,18.06875054
4725,59.31565288,18.06980958
4726,59.31622163,18.07007689
4727,59.31438463,18.0513309
4728,59.31529036,18.05140639
4729,59.31500524,18.05151649
4730,59.31575252,18.05169345
4731,59.31555725,18.05190918
4732,59.31446482,18.05231293
4733,59.31456134,18.05242963
4734,59.31425925,18.05336744
4735,59.31635241,18.05435206
4736,59.31514373,18.05513535
4737,59.31601279,18.05580343
4738,59.31655458,18.05604548
4739,59.31620783,18.05614538
4740,59.31606912,18.05620042
4741,59.31591367,18.05635641
4742,59.3148208,18.05656509
4743,59.31616863,18.05663041
4744,59.31462542,18.05701188
4745,59.31685854,18.0472639
4746,59.31409134,18.04750051
4747,59.31460604,18.04771291
4748,59.31511379,18.04775931
4749,59.31546695,18.04782816
4750,59.31452122,18.0479037
4751,59.31580512,18.04826368
4752,59.31453392,18.04830059
4753,59.31453219,18.04830158
4754,59.31490553,18.04886168
4755,59.31409366,18.0493791
4756,59.31409668,18.05001533
4757,59.31665963,18.05036346
4758,59.31671089,18.05062479
4759,59.31655678,18.05068485
4760,59.31462554,18.05107344
4761,59.31690331,18.05112748
4762,59.31621764,18.05702684
4763,59.31626473,18.05742967
4764,59.31424962,18.05751015
4765,59.31610436,18.05783829
4766,59.31609648,18.0582344
4767,59.31431434,18.05823141
4768,59.31628139,18.05823548
4769,59.31554156,18.05832943
4770,59.31593112,18.05854968
4771,59.31418855,18.05884474
4772,59.31593117,18.05902939
4773,59.31440904,18.05939871
4774,59.31666471,18.06102322
4775,59.31573046,18.06114338
4776,59.31626655,18.06120337
4777,59.31594351,18.06137989
4778,59.31500862,18.06149375
4779,59.3144332,18.06176901
4780,59.31405051,18.06183363
4781,59.31444333,18.0620805
4782,59.31411451,18.06226578
4783,59.31538548,18.06289608
4784,59.31624803,18.06366634
4785,59.31680788,18.06371261
4786,59.31607577,18.06405789
4787,59.31540802,18.06406166
4788,59.31455516,18.06448707
4789,59.31504822,18.06456838
4790,59.31422445,18.06458315
4791,59.3142744,18.06459254
4792,59.31413879,18.0646164
4793,59.31406777,18.06463811
4794,59.31431548,18.06488474
4795,59.31412148,18.06507779
4796,59.31330759,18.06515179
4797,59.31331982,18.065312
4798,59.31328066,18.06569165
4799,59.31431367,18.06592465
4800,59.31441855,18.06674874
4801,59.31454258,18.06738033
4802,59.31448033,18.06740979
4803,59.31406847,18.06774609
4804,59.31461976,18.06796316
4805,59.31467162,18.06850011
4806,59.31450111,18.06868315
4807,59.31453715,18.06892498
4808,59.31469467,18.06909917
4809,59.31482774,18.06917505
4810,59.31420959,18.06923471
4811,59.3146551,18.06939927
4812,59.31299281,18.06415343
4813,59.31305286,18.06451827
4814,59.31313197,18.06469453
4815,59.31398423,18.06478364
4816,59.31331247,18.06511141
4817,59.31378245,18.06512738
4818,59.3133406,18.06534254
4819,59.31303234,18.06549768
4820,59.31257506,18.06577058
4821,59.31356325,18.06689526
4822,59.31348484,18.06747038
4823,59.31270419,18.06812055
4824,59.31357958,18.06821769
4825,59.31276044,18.06860291
4826,59.31390197,18.06865692
4827,59.31285269,18.06898991
4828,59.31302721,18.06920125
4829,59.31204555,18.05003168
4830,59.31206525,18.05022695
4831,59.31214287,18.05099894
4832,59.31227783,18.05130032
4833,59.3123398,18.05222738
4834,59.31236482,18.04992867
4835,59.31256721,18.05080524
4836,59.31256727,18.05153715
4837,59.31257219,18.04961804
4838,59.31268045,18.0493872
4839,59.31304181,18.04979523
4840,59.31319192,18.05002149
4841,59.31321481,18.05213059
4842,59.31341806,18.05032249
4843,59.31349294,18.0499807
4844,59.31366845,18.04959761
4845,59.31377734,18.05224305
4846,59.31390077,18.05085546
4847,59.31402759,18.05047625
4848,59.31169037,18.07172023
4849,59.31171972,18.07434748
4850,59.31206504,18.07523974
4851,59.31212659,18.07479261
4852,59.3122358,18.07458471
4853,59.31224378,18.07409746
4854,59.31234545,18.07139509
4855,59.31250457,18.07158631
4856,59.31267956,18.07095373
4857,59.31268446,18.07139078
4858,59.31269335,18.0738774
4859,59.31288373,18.07329007
4860,59.3129217,18.07426973
4861,59.31298363,18.07374742
4862,59.31319346,18.07049263
4863,59.31330121,18.07070384
4864,59.31333447,18.07094504
4865,59.31362049,18.0738543
4866,59.3138296,18.07101955
4867,59.31396717,18.07094841
4868,59.31400256,18.07147769
4869,59.31400901,18.07258416
4870,59.31401044,18.07115368
4871,59.31409086,18.07317712
4872,59.31433309,18.07512558
4873,59.31438882,18.07422646
4874,59.31439887,18.0734993
4875,59.31442313,18.07597102
4876,59.31443057,18.07642819
4877,59.31471484,18.07334927
4878,59.31474726,18.07186382
4879,59.31476808,18.0713655
4880,59.31476768,18.07209696
4881,59.31480042,18.0723221
4882,59.31231325,18.0589334
4883,59.31399436,18.05898646
4884,59.31402246,18.05920583
4885,59.31383846,18.05952759
4886,59.31385893,18.05960279
4887,59.31308524,18.0596253
4888,59.31295935,18.05973057
4889,59.31182977,18.06016687
4890,59.31173986,18.06021193
4891,59.31117472,18.06047716
4892,59.31116533,18.06047919
4893,59.31254333,18.0606612
4894,59.31332604,18.06094942
4895,59.3132008,18.06103837
4896,59.31367449,18.06131561
4897,59.31274839,18.06149771
4898,59.3121165,18.06209635
4899,59.3127619,18.06228724
4900,59.3129671,18.06232532
4901,59.31388332,18.06237085
4902,59.31317268,18.06248509
4903,59.31324342,18.0627365
4904,59.31218287,18.06295045
4905,59.31210066,18.06300053
4906,59.31326058,18.06300708
4907,59.31295831,18.06304152
4908,59.31321771,18.063117
4909,59.31287231,18.06315131
4910,59.31129359,18.06997626
4911,59.31145003,18.07004877
4912,59.31144473,18.07005701
4913,59.31156324,18.07094395
4914,59.31155982,18.07094637
4915,59.31084841,18.07095494
4916,59.31133376,18.07102946
4917,59.31153966,18.07111452
4918,59.31156672,18.07139459
4919,59.3115706,18.07142102
4920,59.311164,18.07150815
4921,59.31167029,18.07171342
4922,59.31123978,18.07185236
4923,59.31108669,18.07199524
4924,59.3114847,18.07210157
4925,59.31118924,18.07230689
4926,59.31244931,18.04625807
4927,59.31120806,18.04632635
4928,59.31194927,18.04731426
4929,59.31243171,18.0474992
4930,59.31274777,18.04770016
4931,59.3133584,18.04770778
4932,59.31240261,18.04770751
4933,59.31338479,18.04782787
4934,59.31212207,18.04788899
4935,59.31093589,18.04810963
4936,59.31080491,18.04812954
4937,59.31301008,18.04826087
4938,59.3128833,18.04828363
4939,59.31263269,18.04860201
4940,59.31334433,18.04867119
4941,59.31224204,18.04873718
4942,59.31222182,18.04887648
4943,59.31144909,18.05259865
4944,59.31160318,18.05261898
4945,59.31313635,18.05277707
4946,59.31285472,18.05376375
4947,59.3133073,18.05453157
4948,59.31192334,18.05472425
4949,59.31395544,18.05491558
4950,59.31174858,18.05500528
4951,59.31195231,18.05580625
4952,59.31350978,18.05582388
4953,59.31195626,18.05582442
4954,59.3128267,18.05625284
4955,59.31163755,18.05639655
4956,59.31213695,18.0564486
4957,59.31368757,18.05662971
4958,59.31217565,18.05671478
4959,59.31382224,18.05693644
4960,59.31068689,18.05735942
4961,59.3121126,18.05737976
4962,59.31119537,18.05742056
4963,59.31362165,18.05754145
4964,59.3136141,18.05767904
4965,59.31235736,18.05772141
4966,59.31284724,18.05774359
4967,59.31207995,18.05782141
4968,59.31276502,18.05783638
4969,59.31262179,18.05793786
4970,59.31081488,18.05830399
4971,59.31361898,18.05844934
4972,59.31402808,18.05848591
4973,59.31362512,18.05856308
4974,59.31151455,18.05868445
4975,59.31349038,18.05868932
4976,59.31364015,18.05883436
4977,59.31183763,18.06320851
4978,59.31212624,18.06321658
4979,59.31226807,18.06333866
4980,59.31168581,18.0634694
4981,59.31167399,18.06348394
4982,59.31100148,18.0637903
4983,59.31216254,18.06381569
4984,59.31235186,18.0652879
4985,59.31212184,18.06572586
4986,59.3115251,18.06615819
4987,59.31099799,18.06621981
4988,59.31065164,18.06624667
4989,59.31073141,18.06696208
4990,59.31088205,18.06728535
4991,59.3107921,18.06748441
4992,59.31212362,18.06839567
4993,59.31232114,18.06884817
4994,59.3112725,18.06904051
4995,59.3109032,18.06907766
4996,59.31105439,18.0691404
4997,59.31138228,18.06951514
4998,59.30961069,18.06042917
4999,59.30964396,18.06043784
5000,59.30909432,18.06077484
5001,59.30928452,18.0608229
5002,59.30990839,18.06089182
5003,59.30924832,18.06097101
5004,59.3094347,18.0610852
5005,59.30939721,18.06111192
5006,59.30966414,18.06147405
5007,59.30915803,18.06182475
5008,59.30912691,18.06244251
5009,59.30899536,18.06362265
5010,59.30911724,18.06374408
5011,59.31007621,18.06375802
5012,59.31010991,18.0637704
5013,59.30893876,18.06382346
5014,59.30893356,18.06396409
5015,59.30903999,18.06406581
5016,59.31014565,18.06419743
5017,59.30976776,18.0780193
5018,59.3097928,18.07806636
5019,59.31086227,18.07814816
5020,59.30986036,18.07865821
5021,59.31163707,18.07870569
5022,59.31004764,18.07899017
5023,59.30906142,18.079013
5024,59.30990893,18.07901999
5025,59.31152543,18.0796138
5026,59.31023622,18.07980567
5027,59.31044512,18.07987938
5028,59.31037846,18.07994512
5029,59.31047789,18.0801685
5030,59.31029885,18.08023454
5031,59.30944988,18.08041508
5032,59.3114208,18.08046289
5033,59.3091811,18.08051199
5034,59.31027526,18.08053279
5035,59.30962225,18.0810469
5036,59.30865943,18.08120203
5037,59.3116238,18.08122793
5038,59.30936601,18.08122435
5039,59.30986311,18.06974383
5040,59.30918962,18.07041905
5041,59.31003972,18.07053196
5042,59.31006515,18.07070362
5043,59.30944615,18.0707275
5044,59.30922535,18.07083603
5045,59.30952256,18.07105728
5046,59.30928011,18.07115892
5047,59.30863596,18.07121695
5048,59.31011375,18.07122465
5049,59.31005195,18.07152088
5050,59.30871038,18.07186956
5051,59.30863956,18.07188254
5052,59.30854445,18.07241478
5053,59.31011818,18.07251057
5054,59.30856324,18.07264142
5055,59.30865918,18.07268034
5056,59.30949135,18.07282568
5057,59.31029517,18.0728927
5058,59.31019757,18.07290756
5059,59.30884644,18.07332659
5060,59.30873003,18.07333884
5061,59.31154502,18.07444255
5062,59.3097549,18.07456421
5063,59.31111319,18.07464102
5064,59.31159286,18.07478273
5065,59.30911267,18.07484911
5066,59.31067131,18.07488518
5067,59.31165726,18.07503406
5068,59.31161432,18.0750504
5069,59.30913561,18.07515556
5070,59.30992941,18.07522512
5071,59.31071219,18.07526704
5072,59.30920486,18.07531142
5073,59.30927406,18.0755577
5074,59.30877311,18.07581276
5075,59.30853675,18.07595287
5076,59.30877003,18.07625125
5077,59.30869311,18.0764756
5078,59.30965516,18.07660131
5079,59.30857745,18.076621
5080,59.30964913,18.07708548
5081,59.30967919,18.07728425
5082,59.31100617,18.07801789
5083,59.30917832,18.0467419
5084,59.30914003,18.04714928
5085,59.30912792,18.04727061
5086,59.30998354,18.04754572
5087,59.30895514,18.0480374
5088,59.30919408,18.04851404
5089,59.30894295,18.04940628
5090,59.3093356,18.05006974
5091,59.30986649,18.05034667
5092,59.30785842,18.05332498
5093,59.30763587,18.05402673
5094,59.30757832,18.05430343
5095,59.31052102,18.05783383
5096,59.3103951,18.05800943
5097,59.31032559,18.05838102
5098,59.30795946,18.0587047
5099,59.30962419,18.0589876
5100,59.30953181,18.05998412
5101,59.3095133,18.06000205
5102,59.30804739,18.06018907
5103,59.3096017,18.06025454
5104,59.31014853,18.06420793
5105,59.30892565,18.064386
5106,59.30928765,18.06463281
5107,59.30931047,18.06521049
5108,59.30938487,18.06537137
5109,59.30845445,18.06550415
5110,59.30791024,18.06629775
5111,59.30932011,18.06647127
5112,59.3103371,18.06652349
5113,59.31033951,18.0668299
5114,59.30957932,18.06682841
5115,59.31053723,18.06690564
5116,59.30937637,18.06693852
5117,59.31052696,18.06694924
5118,59.30850749,18.06727962
5119,59.3093993,18.0672952
5120,59.30870009,18.06730763
5121,59.31051647,18.06732252
5122,59.30943523,18.06735052
5123,59.30842387,18.06756576
5124,59.30979243,18.0676287
5125,59.30877823,18.0676845
5126,59.30856633,18.0677117
5127,59.3102433,18.06776992
5128,59.30851986,18.0681938
5129,59.30971723,18.06831047
5130,59.30799713,18.06837106
5131,59.30955786,18.06857637
5132,59.30779009,18.06893068
5133,59.30756467,18.06903445
5134,59.30849522,18.06952404
5135,59.30780902,18.06955354
5136,59.30773612,18.07481093
5137,59.30780005,18.07529827
5138,59.30780507,18.07548915
5139,59.30751479,18.07561909
5140,59.30785193,18.07574089
5141,59.3075785,18.07601954
5142,59.30784329,18.07602666
5143,59.30793051,18.07618257
5144,59.30749373,18.07649299
5145,59.30758339,18.07688999
5146,59.307956,18.07696065
5147,59.30771429,18.0770259
5148,59.30777817,18.0775685
5149,59.30786728,18.07885955
5150,59.30789538,18.07911075
5151,59.30832411,18.07939302
5152,59.3079745,18.0799196
5153,59.30814295,18.08004071
5154,59.30814392,18.08006063
5155,59.30713024,18.07389781
5156,59.30714117,18.07302191
5157,59.30723004,18.07390236
5158,59.30728321,18.07414945
5159,59.30737176,18.06958153
5160,59.3076554,18.07221401
5161,59.30766862,18.07153597
5162,59.30767853,18.06996285
5163,59.30769209,18.07087804
5164,59.30780644,18.06957865
5165,59.30786312,18.07372051
5166,59.30805606,18.07379029
5167,59.30818928,18.07264656
5168,59.30822907,18.07337435
5169,59.30829994,18.07070246
5170,59.30848973,18.07112569
5171,59.30849963,18.07163417
5172,59.30850204,18.07045618
5173,59.30851434,18.07011628
5174,59.30686852,18.06095569
5175,59.30577485,18.0612496
5176,59.30639784,18.06163217
5177,59.30642193,18.06374843
5178,59.30640972,18.06380525
5179,59.30608109,18.06419811
5180,59.30611306,18.06447478
5181,59.30631097,18.06482304
5182,59.30630851,18.06484477
5183,59.3066061,18.0652455
5184,59.30610336,18.06590985
5185,59.30667235,18.06629032
5186,59.30607627,18.06746642
5187,59.30620349,18.06750307
5188,59.30631216,18.06754022
5189,59.30753159,18.06846179
5190,59.30589981,18.06856826
5191,59.30556554,18.06857882
5192,59.30620108,18.06877052
5193,59.30640397,18.06877595
5194,59.3056039,18.06878071
5195,59.30548478,18.06945759
5196,59.30610281,18.07004603
5197,59.30578068,18.07005655
5198,59.30619716,18.07128175
5199,59.30605579,18.07150245
5200,59.30415179,18.07308856
5201,59.30615976,18.07377588
5202,59.30440344,18.07407551
5203,59.3062542,18.07432925
5204,59.30619851,18.07434309
5205,59.3064915,18.0775505
5206,59.30643468,18.07807774
5207,59.30578984,18.07842783
5208,59.30688524,18.08045446
5209,59.30668896,18.08078173
5210,59.30679224,18.08088009
5211,59.30537741,18.08091296
5212,59.30548768,18.08116936
5213,59.29933462,18.05236708
5214,59.29954692,18.04659812
5215,59.29980128,18.05215086
5216,59.30058643,18.05262732
5217,59.30060537,18.04738051
5218,59.3007963,18.04660322
5219,59.30096411,18.04765399
5220,59.30100249,18.04775566
5221,59.30113539,18.0523899
5222,59.30116995,18.04793518
5223,59.30122439,18.04927233
5224,59.30127238,18.04793386
5225,59.30137131,18.05145731
5226,59.30215851,18.05238806
5227,59.30258499,18.05264956
5228,59.30325415,18.04845607
5229,59.30348179,18.05125918
5230,59.30354649,18.04707376
5231,59.30364182,18.0464963
5232,59.29901173,18.06175074
5233,59.29994844,18.06195779
5234,59.30530481,18.06263393
5235,59.3024938,18.06282142
5236,59.30519352,18.06334157
5237,59.30247781,18.0638606
5238,59.30509293,18.06400998
5239,59.30191995,18.06428658
5240,59.30032481,18.06460344
5241,59.30509587,18.06462503
5242,59.30506738,18.06522215
5243,59.30505484,18.06577483
5244,59.30492809,18.06718349
5245,59.30190811,18.0672131
5246,59.30203788,18.06822081
5247,59.29896685,18.06861992
5248,59.29920423,18.06891812
5249,59.30211539,18.06906592
5250,59.29881201,18.0550776
5251,59.29925063,18.0562506
5252,59.29933941,18.05598657
5253,59.29956258,18.05738214
5254,59.29986682,18.05685428
5255,59.30017945,18.05645853
5256,59.30041327,18.0593866
5257,59.30052193,18.0553363
5258,59.30154592,18.05990112
5259,59.30211427,18.05427985
5260,59.30213056,18.0603797
5261,59.30215998,18.05763058
5262,59.30243939,18.05544859
5263,59.30263602,18.05978834
5264,59.30282357,18.05931621
5265,59.30321211,18.05602879
5266,59.30602713,18.06057162
5267,59.30639817,18.06075427
5268,59.30641822,18.06076002
5269,59.3069616,18.05724639
5270,59.30725841,18.06030794
5271,59.29871316,18.07855472
5272,59.29881636,18.07241086
5273,59.29887482,18.07987577
5274,59.29903974,18.08049657
5275,59.29911548,18.08092026
5276,59.29942296,18.07980157
5277,59.29960264,18.07984377
5278,59.29963983,18.07899795
5279,59.29968958,18.07115415
5280,59.30073085,18.07829612
5281,59.30089188,18.07141519
5282,59.30092941,18.07750742
5283,59.30130484,18.07699988
5284,59.30159035,18.07206079
5285,59.30162829,18.08064471
5286,59.30179185,18.07931704
5287,59.30223373,18.08094637
5288,59.30240093,18.08064356
5289,59.30255878,18.08049143
5290,59.30256656,18.07909386
5291,59.30284611,18.08056495
5292,59.30312827,18.08112406
5293,59.30315125,18.08050942
5294,59.30321191,18.08043725
5295,59.30326431,18.08042532
5296,59.30332197,18.0802085
5297,59.3036539,18.07178358
5298,59.30365657,18.07141358
5299,59.30370084,18.07239352
5300,59.30373801,18.08005204
5301,59.27479883,18.07150903
5302,59.27465701,18.0757291
5303,59.27460326,18.07584206
5304,59.27451935,18.07868316
5305,59.27563127,18.07878508
5306,59.27401558,18.07979782
5307,59.27289162,18.08011487
5308,59.27301304,18.08016496
5309,59.27527646,18.08061601
5310,59.27496618,18.0807065
5311,59.27381619,18.08086185
5312,59.27597,18.08093779
5313,59.27352464,18.08098663
5314,59.27296295,18.08122429
5315,59.27567576,18.08244003
5316,59.27631388,18.08255218
5317,59.27344311,18.08549827
5318,59.27371035,18.08622293
5319,59.27313663,18.09110045
5320,59.2742466,18.09185282
5321,59.27020386,18.06941535
5322,59.27046452,18.06549062
5323,59.27050248,18.06787625
5324,59.27069176,18.0708777
5325,59.27074289,18.06476225
5326,59.27106913,18.06477989
5327,59.27151705,18.06493724
5328,59.27255408,18.06690812
5329,59.27256075,18.06662241
5330,59.27276116,18.06819213
5331,59.27329691,18.06778027
5332,59.27356018,18.06425017
5333,59.27406501,18.06757468
5334,59.27459757,18.06512009
5335,59.27460641,18.06486635
5336,59.27476297,18.06787304
5337,59.27511717,18.06817441
5338,59.27523436,18.06420208
5339,59.2753791,18.0674872
5340,59.27567716,18.07027527
5341,59.27583546,18.06329929
5342,59.27593639,18.06372147
5343,59.27593706,18.06498478
5344,59.27598119,18.06967077
5345,59.27628947,18.06729872
5346,59.26994103,18.0554029
5347,59.26997895,18.04900759
5348,59.27006314,18.05790253
5349,59.27012161,18.04859578
5350,59.2702349,18.05323125
5351,59.27025655,18.04995247
5352,59.27034121,18.05918352
5353,59.27046355,18.05542739
5354,59.27061017,18.04793947
5355,59.27083926,18.04759458
5356,59.27089959,18.05482868
5357,59.27105894,18.05318424
5358,59.27132343,18.05108045
5359,59.27138269,18.05037537
5360,59.27167322,18.04727694
5361,59.27194748,18.04729993
5362,59.27264868,18.05022805
5363,59.27286787,18.0469189
5364,59.27344353,18.04888564
5365,59.27351147,18.05869327
5366,59.27405025,18.05327513
5367,59.27416308,18.04691193
5368,59.27436626,18.04989223
5369,59.27437524,18.04941709
5370,59.2745046,18.05517861
5371,59.27457776,18.05406478
5372,59.27461542,18.05475114
5373,59.27463866,18.05841683
5374,59.27492639,18.04883086
5375,59.27519527,18.05865909
5376,59.27521698,18.04637257
5377,59.2754093,18.04805566
5378,59.27543777,18.05083098
5379,59.26794795,18.08103082
5380,59.26822926,18.07814975
5381,59.26842722,18.0775982
5382,59.27020883,18.08268275
5383,59.27031058,18.09260299
5384,59.27105188,18.09100644
5385,59.27126563,18.08513944
5386,59.271612,18.07327096
5387,59.27163604,18.07274762
5388,59.27163417,18.08394201
5389,59.27168851,18.0838398
5390,59.27177451,18.08385231
5391,59.27185852,18.08400595
5392,59.27186746,18.07288326
5393,59.27190885,18.08354116
5394,59.27201436,18.07488487
5395,59.27205945,18.0828364
5396,59.27218911,18.08063218
5397,59.27229585,18.08085758
5398,59.27234883,18.08179054
5399,59.27244544,18.0800466
5400,59.27244786,18.07824579
5401,59.27262999,18.08014493
5402,59.27264618,18.08044593
5403,59.27265814,18.0742343
5404,59.26603449,18.04724323
5405,59.26606799,18.04748059
5406,59.26621272,18.04693086
5407,59.26659056,18.04803187
5408,59.26663193,18.04877953
5409,59.266879,18.04804053
5410,59.26690914,18.05095538
5411,59.26716061,18.04836462
5412,59.26776971,18.04974264
5413,59.26779658,18.0493635
5414,59.26871445,18.05062635
5415,59.26896835,18.04783345
5416,59.2690685,18.05051035
5417,59.26935478,18.05058815
5418,59.26949418,18.04967873
5419,59.26949593,18.05006847
5420,59.26954122,18.05087771
5421,59.26956646,18.04946726
5422,59.26622841,18.05217487
5423,59.26568957,18.05234502
5424,59.26676003,18.05249059
5425,59.26847707,18.05349947
5426,59.26761364,18.05353892
5427,59.26595491,18.05355183
5428,59.26868234,18.05477092
5429,59.2689179,18.05488265
5430,59.26903715,18.05517938
5431,59.26775909,18.05556568
5432,59.26579623,18.0562867
5433,59.26843813,18.05634852
5434,59.26676681,18.05729936
5435,59.26673529,18.05733837
5436,59.26779899,18.05754702
5437,59.26647826,18.0575598
5438,59.26617275,18.05814294
5439,59.26607643,18.05824908
5440,59.26939839,18.05862973
5441,59.26706169,18.05886687
5442,59.26765577,18.0589886
5443,59.26971007,18.05906739
5444,59.26598305,18.06047929
5445,59.26738036,18.0607581
5446,59.26760447,18.06094183
5447,59.26596212,18.06299238
5448,59.26247534,18.04770542
5449,59.26265245,18.04691263
5450,59.2626556,18.04639417
5451,59.26286629,18.04633621
5452,59.2628889,18.04656749
5453,59.26293335,18.04618463
5454,59.26297082,18.04635814
5455,59.26301617,18.04936547
5456,59.26312277,18.0462977
5457,59.26335512,18.04631681
5458,59.26338831,18.04669076
5459,59.26348469,18.04952082
5460,59.26392821,18.04697511
5461,59.26475843,18.04848123
5462,59.2647824,18.04620709
5463,59.26479275,18.04981836
5464,59.26501235,18.04937422
5465,59.26519062,18.05025711
5466,59.26541777,18.04744197
5467,59.26550711,18.04636861
5468,59.26530671,18.05306212
5469,59.26482815,18.05349359
5470,59.26449102,18.05361376
5471,59.26504962,18.05530633
5472,59.26228985,18.05558188
5473,59.26298239,18.05787262
5474,59.26317673,18.06017854
5475,59.26348652,18.06092646
5476,59.26455578,18.06198853
5477,59.26527162,18.06283469
5478,59.26341362,18.06343563
5479,59.26279541,18.06350362
5480,59.26567859,18.06380802
5481,59.26386155,18.0639496
5482,59.26359991,18.06399137
5483,59.26293351,18.06520814
5484,59.26320574,18.06906598
5485,59.26331572,18.0692426
5486,59.26211873,18.08374079
5487,59.26213097,18.08398308
5488,59.26221988,18.08267025
5489,59.2622775,18.08469811
5490,59.26233038,18.0838185
5491,59.26238605,18.08366293
5492,59.26259391,18.08385277
5493,59.26260193,18.08458747
5494,59.26274226,18.08433587
5495,59.26278206,18.0841688
5496,59.26280419,18.08448138
5497,59.26308228,18.08847016
5498,59.26319716,18.0838919
5499,59.26360216,18.08794442
5500,59.26392479,18.08820782
5501,59.2644828,18.08409924
5502,59.26455262,18.0892717
5503,59.26471986,18.08496505
5504,59.26496303,18.0842272
5505,59.26496268,18.08487911
5506,59.26502998,18.08530234
5507,59.26155989,18.08185214
5508,59.26185501,18.0770683
5509,59.26196298,18.07715286
5510,59.26212027,18.08134858
5511,59.26214129,18.07764211
5512,59.26217974,18.0820559
5513,59.26223496,18.07729313
5514,59.26227749,18.07790113
5515,59.26335784,18.08159994
5516,59.26372983,18.07464133
5517,59.26376795,18.08075732
5518,59.2639501,18.08043338
5519,59.264114,18.08185101
5520,59.26428028,18.07679524
5521,59.26463421,18.08091153
5522,59.26519774,18.08006147
5523,59.26530991,18.07929395
5524,59.2656531,18.08021365
5525,59.25780702,18.08306399
5526,59.25786248,18.08259449
5527,59.25788431,18.08228718
5528,59.25788585,18.08286615
5529,59.2578886,18.08200594
5530,59.25789908,18.0833904
5531,59.25792663,18.08179702
5532,59.25794463,18.0825014
5533,59.2579856,18.08211568
5534,59.25802952,18.08771574
5535,59.25826079,18.08559064
5536,59.25836399,18.08287338
5537,59.25865008,18.08353213
5538,59.25874745,18.08215743
5539,59.25899654,18.08713536
5540,59.25914202,18.08322791
5541,59.25922637,18.09143778
5542,59.2600976,18.08587485
5543,59.26041124,18.08186398
5544,59.26043384,18.08186652
5545,59.26059118,18.0821893
5546,59.26072069,18.08204894
5547,59.26078205,18.09173199
5548,59.26083565,18.08395987
5549,59.26104636,18.08607586
5550,59.26148603,18.09078182
5551,59.26149194,18.08250149
5552,59.25549385,18.07263672
5553,59.25553373,18.07444721
5554,59.25628136,18.07472754
5555,59.2568601,18.07426849
5556,59.25702295,18.0726821
5557,59.25710895,18.07608156
5558,59.2571764,18.07526223
5559,59.25759324,18.0735053
5560,59.25775962,18.07634056
5561,59.25781755,18.07344322
5562,59.2583729,18.07651074
5563,59.25842647,18.07380995
5564,59.25851277,18.07385059
5565,59.2587953,18.0742761
5566,59.25887922,18.07223691
5567,59.25919812,18.07546814
5568,59.25958152,18.07144124
5569,59.25966892,18.07343385
5570,59.26008103,18.07169567
5571,59.26026659,18.07321958
5572,59.26097611,18.07284242
5573,59.25659323,18.08162695
5574,59.25736268,18.08221092
5575,59.25536667,18.08365033
5576,59.25620539,18.08378906
5577,59.25597925,18.08391981
5578,59.25656589,18.0841035
5579,59.2552293,18.08476905
5580,59.2561812,18.08477954
5581,59.2561848,18.08614364
5582,59.25617479,18.08689182
5583,59.25529042,18.08906987
